提供機關名稱,資料集名稱,瀏覽次數,下載次數,資料集評分,上架日期
新北市政府環境保護局,新北市環境教育設施場所-八里區,271,17,,2017/01/19
新北市政府原住民族行政局,新北市各區區公所原住民服務窗口,270,19,,2017/01/19
嘉義縣文化觀光局,嘉義縣合法民宿資料庫,849,155,,2017/01/20
金融監督管理委員會證券期貨局,公開發行公司申報募集與發行有價證券(含減資)案件退件原因說明表,485,30,,2017/01/20
嘉義縣政府,嘉義縣各村里活動中心資本資料表,470,80,,2017/02/13
教育部國際及兩岸教育司,各年度參加對外華語教學認證考試報名及取證人數性別統計表,407,54,,2017/01/25
宜蘭縣政府,105年已登記公私有土地筆數面積統計表,405,76,,2017/06/12
交通部運輸研究所,環島1號線數值路網圖,979,118,,2017/01/23
交通部臺灣鐵路管理局,各站客貨運起訖量,685,304,100,2017/01/23
教育部國際及兩岸教育司,各年度教育部補助海外華語教師人數一覽表,509,50,,2017/01/24
教育部國際及兩岸教育司,海外臺灣學校各學年度學制學生人數統計,376,50,,2017/01/24
臺灣臺南地方法院,105年12月臺灣臺南地方法院會計報告,187,14,,2017/01/23
教育部國際及兩岸教育司,各年度教育部補助海外臺灣學校我國籍學生金額統計表,328,19,,2017/01/24
苗栗縣政府衛生局,苗栗縣公費流感抗病毒藥劑合約醫療院所,563,111,100,2017/01/23
臺灣苗栗地方法院,臺灣苗栗地方法院105年12月份會計報告,191,4,,2017/01/23
教育部綜合規劃司,教育部業務概況報告,345,22,,2017/02/24
交通部,智慧運輸系統發展政策方向,335,37,,2017/01/23
交通部,花東地區交通建設現況及未來發展,343,29,,2017/01/23
新北市政府環境保護局,新北市綠色商店-鶯歌區,286,33,,2017/01/23
新北市政府環境保護局,新北市綠色商店-蘆洲區,288,36,,2017/01/23
新北市政府環境保護局,新北市綠色商店-雙溪區,241,37,,2017/01/23
新北市政府環境保護局,新北市綠色商店-樹林區,269,32,,2017/01/23
新北市政府環境保護局,新北市綠色商店-萬里區,246,35,,2017/01/23
新北市政府環境保護局,新北市綠色商店-瑞芳區,235,28,,2017/01/23
新北市政府環境保護局,新北市綠色商店-新莊區,292,34,,2017/01/23
新北市政府環境保護局,新北市綠色商店-新店區,252,33,,2017/01/23
新北市政府環境保護局,新北市綠色商店-深坑區,235,24,,2017/01/23
新北市政府環境保護局,新北市綠色商店-淡水區,280,39,,2017/01/23
新北市政府環境保護局,新北市綠色商店-貢寮區,251,24,,2017/01/23
新北市政府環境保護局,新北市綠色商店-烏來區,259,32,,2017/01/23
新北市政府環境保護局,新北市綠色商店-泰山區,250,25,,2017/01/23
新北市政府環境保護局,新北市綠色商店-林口區,250,35,,2017/01/23
新北市政府環境保護局,新北市綠色商店-板橋區,265,32,,2017/01/23
新北市政府環境保護局,新北市綠色商店-坪林區,231,27,,2017/01/23
新北市政府環境保護局,新北市綠色商店-汐止區,239,30,,2017/01/23
新北市政府環境保護局,新北市綠色商店-石碇區,248,24,,2017/01/23
新北市政府環境保護局,新北市綠色商店-石門區,243,24,,2017/01/23
新北市政府環境保護局,新北市綠色商店-永和區,248,38,,2017/01/23
新北市政府環境保護局,新北市綠色商店-五股區,253,27,,2017/01/23
新北市政府環境保護局,新北市綠色商店-中和區,239,37,,2017/01/23
新北市政府環境保護局,新北市綠色商店-土城區,253,28,,2017/01/23
新北市政府環境保護局,新北市綠色商店-三峽區,296,42,,2017/01/23
新北市政府環境保護局,新北市綠色商店-三重區,269,28,,2017/01/23
新北市政府環境保護局,新北市綠色商店-三芝區,247,30,,2017/01/23
新北市政府環境保護局,新北市綠色商店-八里區,246,29,,2017/01/23
新北市政府捷運工程局,三環三線興建中捷運路線進度及說明,373,55,,2017/01/23
新北市政府捷運工程局,新北市境內捷運路線長度及車站數,493,152,100,2017/01/23
新北市政府捷運工程局,三環六線施政成果,338,28,,2017/01/23
新北市政府捷運工程局,三環三線規劃中路網說明,354,40,,2017/01/23
新北市政府捷運工程局,捷運工程常見問題,328,28,,2017/01/23
臺灣基隆地方法院,臺灣基隆地方法院105年度12月份會計月報,203,4,,2017/01/24
金融監督管理委員會證券期貨局,黃金現貨權證發行基本資料,406,13,,2015/12/03
金融監督管理委員會證券期貨局,黃金現貨權證收盤行情,453,31,,2015/12/03
彰化縣政府社會處,彰化縣社會福利工作人員數,306,32,,2017/01/24
臺灣港務股份有限公司,臺灣地區國際商港進出港貨物國輪與外輪承運量,859,69,,2017/01/24
臺灣港務股份有限公司,臺灣地區國際商港進港船舶按地區分,584,81,,2017/01/24
臺灣港務股份有限公司,臺灣地區國際商港進港船舶按國籍分,626,90,,2017/01/24
臺灣港務股份有限公司,臺灣地區國際商港進港船舶按船種分,960,227,,2017/01/24
臺灣港務股份有限公司,臺灣地區國際商港進港船舶按噸位分,592,70,,2017/01/24
國史館,國史館105年12月會計月報,210,18,,2017/01/26
財政處,新竹縣105年11月份縣統籌分配稅款累計表,260,16,,2017/01/24
勞動部勞工保險局,勞保局政策宣導廣告動支情形,384,190,,2017/01/25
勞動部勞工保險局,勞保局招標資訊,506,223,80,2017/01/25
臺灣花蓮地方法院,公告臺灣花蓮地方法院105年12月份會計月報(XML檔),166,5,,2017/01/25
財政處,新竹縣105年12月份縣統籌分配稅款累計表,256,28,,2017/01/25
國立臺灣藝術教育館,教育部文藝創作獎各組各項收件統計表,275,24,,2017/01/25
勞動部勞工保險局,人民申請案件時限一覽表,296,87,100,2017/01/25
衛生福利部社會及家庭署,衛生福利部社會及家庭署105年度12月份會計月報,226,9,,2017/02/16
法務部矯正署,矯正署高雄戒治所106年會計報告(按月),220,16,,2017/03/02
法務部矯正署,矯正署高雄少年觀護所106年會計報告(按月),210,16,,2017/03/02
衛生福利部疾病管制署,國際旅遊處方箋網頁內容,477,68,100,2016/12/16
衛生福利部疾病管制署,旅遊醫學合約醫院門診服務時間表,476,43,,2016/12/16
衛生福利部疾病管制署,旅遊醫學合約醫院列表,514,71,,2016/12/16
臺灣雲林地方法院," 臺灣雲林地方法院105年12月份會計月報",224,7,,2017/01/25
法務部矯正署,矯正署連江看守所106年會計報告(按月),470,12,,2017/03/02
法務部矯正署,矯正署金門監獄106年會計報告(按月),244,8,,2017/03/02
法務部矯正署,矯正署金門看守所106年會計報告(按月),217,9,,2017/03/02
法務部矯正署,矯正署金門少年觀護所106年會計報告(按月),164,13,,2017/03/02
僑務委員會,國人常赴度假打工地區之緊急聯繫僑團及商會清單,302,24,,2017/01/26
交通部觀光局,臺灣觀光年曆遊客量、外籍遊客數、觀光收益及產值等,"1,088",496,,2017/02/15
法務部矯正署,矯正署臺南少年觀護所106年會計報告(按月),287,20,,2017/03/02
外交部,NGO公共政策,329,31,,2017/01/25
勞動部勞工保險局,勞保局行事曆,522,152,,2017/01/25
臺灣新竹地方法院,臺灣新竹地方法院105年12月會計月報,264,10,,2017/01/25
國立臺灣藝術教育館,音樂比賽歷年決賽隊數統計表個人組,294,27,,2017/01/26
國立臺灣藝術教育館,音樂比賽歷年決賽隊數統計表團體組,325,34,,2017/01/26
國立臺灣藝術教育館,全國學生創意戲劇比賽歷年決賽隊數統計表,293,23,,2017/01/26
國立臺灣藝術教育館,全國師生鄉土歌謠比賽歷年決賽隊數統計表,335,19,,2017/01/26
交通部,交通部數位交通博物館典藏文物-公路類,441,128,,2017/01/26
國立臺灣藝術教育館,全國學生美術比賽歷年各類組收件暨錄取統計表,267,37,,2017/01/26
勞動部勞動力發展署,101年至105年勞動部勞動力發展署自辦職前訓練班級資料,"4,070","1,464",100,2017/01/26
勞動部勞動力發展署,全國庇護工場名冊,"2,252",962,40,2017/01/26
衛生福利部社會及家庭署,"105年度第4季公款補(捐)助團體縣市政府及個人情形季報表 ",247,21,,2017/02/16
法務部矯正署,矯正署花蓮看守所106年會計報告(按月),238,10,,2017/03/02
法務部矯正署,矯正署花蓮少年觀護所106年會計報告(按月),231,13,,2017/03/02
新北市政府地政局,新北市地政士業務檢查紀錄表-鶯歌區,225,16,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-新莊區,216,16,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-新店區,241,15,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-板橋區,256,17,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-汐止區,304,16,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-永和區,239,15,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-中和區,217,12,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-三峽區,240,16,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-三重區,231,9,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-三芝區,226,15,,2017/01/26
新北市政府地政局,新北市地政士業務檢查紀錄表-八里區,246,16,,2017/01/26
福建連江地方法院,福建連江地方法院106年度各月會計報告,326,46,,2017/01/31
新北市政府文化局,公共藝術beacon設置點一覽表,397,55,,2017/02/01
福建連江地方法院,福建連江地方法院105年度決算書,319,29,,2017/02/02
高雄高等行政法院,"高雄高等行政法院106年度1-9月會計月報 ",222,40,,2017/02/07
財政部財政資訊中心,財政資訊中心106年度會計報告(月報),221,18,,2017/03/28
公平交易委員會,105年12月份反托拉斯基金會計報告,235,26,,2017/02/02
教育部會計處,105年度學產基金附屬單位預算(法定預算),274,18,,2017/02/06
教育部會計處,105年度國立社教機構作業基金附屬單位預算(法定預算),210,14,,2017/02/10
新北市政府地政局,新北市土地段代碼對照表-鶯歌區,201,19,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-蘆洲區,223,17,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-雙溪區,187,13,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-樹林區,214,15,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-萬里區,272,13,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-瑞芳區,263,18,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-新莊區,195,14,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-新店區,226,20,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-深坑區,221,18,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-淡水區,208,18,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-貢寮區,240,17,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-烏來區,203,14,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-泰山區,182,12,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-金山區,220,19,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-林口區,189,16,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-板橋區,263,16,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-坪林區,210,14,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-汐止區,176,13,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-石碇區,219,15,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-石門區,207,15,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-永和區,369,13,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-平溪區,239,14,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-五股區,276,15,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-中和區,218,11,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-土城區,253,14,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-三峽區,239,16,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-三重區,228,17,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-三芝區,222,14,,2017/02/03
新北市政府地政局,新北市土地段代碼對照表-八里區,180,22,,2017/02/03
法務部矯正署,矯正署臺北監獄106年會計報告(按月),253,47,,2017/03/02
監察院,鑒察院105年12月會計月報,260,12,,2017/02/03
法務部矯正署,矯正署苗栗看守所106年會計報告(按月),173,12,,2017/03/02
法務部矯正署,矯正署苗栗少年觀護所106年會計報告(按月),143,11,,2017/03/02
臺灣高等法院花蓮分院,臺灣高等法院花蓮分院105年度12月份會計月報,190,4,,2017/02/03
臺灣高等法院花蓮分院,臺灣高等法院花蓮分院106年度01月份會計月報,233,4,,2017/02/03
教育部法制處,教育部法規異動表,372,40,100,2017/02/07
教育部法制處,教育部行政規則異動表,322,29,100,2017/02/07
新北市政府地政局,新北市徵收補償費屆滿或即將屆滿15年未領案件歸屬國庫一覽表,305,28,,2017/02/05
法務部矯正署,矯正署屏東監獄106年會計報告(按月),268,10,,2017/03/02
法務部矯正署,矯正署臺東監獄106年會計報告(按月),211,11,,2017/03/02
法務部矯正署,矯正署臺東看守所106年會計報告(按月),159,11,,2017/03/02
法務部矯正署,矯正署臺東少年觀護所106年會計報告(按月),167,9,,2017/03/02
法務部矯正署,矯正署澎湖監獄106年會計報告(按月),217,28,,2017/03/02
法務部矯正署,矯正署澎湖少年觀護所106年會計報告(按月),234,29,,2017/03/02
法務部矯正署,矯正署澎湖看守所106年會計報告(按月),237,29,,2017/03/02
臺灣屏東地方法院,臺灣屏東地方法院106年度會計報告,276,36,,2017/02/06
法務部矯正署,矯正署臺中女子監獄106年會計報告(按月),210,14,,2017/03/02
法務部矯正署,矯正署臺中女子戒治所106年會計報告(按月),228,15,,2017/03/02
法務部矯正署,矯正署桃園監獄106年會計報告(按月),220,10,,2017/03/02
法務部矯正署,矯正署桃園少年觀護所106年會計報告(按月),242,13,100,2017/03/02
法務部矯正署,矯正署基隆監獄106年會計報告(按月),289,30,,2017/03/14
臺灣士林地方法院,106年度1-12月份臺灣士林地方法院會計報告,354,45,,2017/02/06
司法院,司法院106年度會計月報,290,27,,2017/02/07
法務部矯正署,法務部矯正署高雄第二監獄106年會計報告(按月),245,14,,2017/03/02
法務部矯正署,矯正署自強外役監獄106年會計報告(按月),215,11,,2017/03/02
福建省政府,福建省政府105年12月份會計月報,206,15,,2017/02/06
福建省政府,福建省政府105年第4季補、捐(獎)助經費報告表,198,16,,2017/02/06
臺灣臺東地方法院,"灣臺東地方法院106年度1月份會計報告 (XML檔)",182,6,,2017/02/07
法務部矯正署,矯正署臺南監獄106年會計報告(按月),243,8,,2017/03/02
臺灣銀行股份有限公司,臺灣銀行股份有限公司106年度會計月報,353,80,,2017/02/08
銓敘部,銓敘部105年度第4季對國內團體捐助,202,9,,2017/02/07
法務部矯正署,矯正署南投看守所106年會計報告(按月),243,17,,2017/03/02
國史館臺灣文獻館,國史館臺灣文獻館105年度12月份會計月報,180,7,,2017/02/07
法務部矯正署,矯正署南投少年觀護所106年會計報告(按月),316,27,,2017/03/02
法務部矯正署,矯正署高雄看守所106年會計報告(按月),226,23,,2017/03/02
法務部矯正署,矯正署岩灣技能訓練所106年會計報告(按月),311,12,,2017/03/02
交通部,交通部105年度12月會計月報,205,11,,2017/02/07
最高檢察署,最高法院檢察署106年大事記(按月),287,49,,2017/02/08
教育部青年發展署,"教育部青年發展署國中畢業未升學未就業青少年輔導計畫(少年On Light計畫)成效",412,30,,2017/02/07
教育部青年發展署,教育部青年發展署在學青年參與職場體驗專案人次,251,19,,2017/02/07
教育部青年發展署,教育部青年發展署一般工讀工讀機會數及新增廠商數,236,19,,2017/02/07
教育部青年發展署,教育部青年發展署大專女學生領導力培訓營人數統計表,264,14,,2017/02/07
教育部青年發展署,教育部青年發展署U-start創新創業計畫歷年成果統計,258,29,,2017/02/07
教育部青年發展署,教育部青年發展署臺灣國際學生創意設計大賽歷年成果統計,256,11,,2017/02/07
教育部青年發展署,教育部青年發展署智慧鐵人創意競賽歷年成果統計,261,16,,2017/02/07
法務部矯正署,矯正署嘉義看守所106年會計報告(按月),251,14,,2017/03/02
法務部矯正署,矯正署嘉義少年觀護所106年會計報告(按月),299,14,,2017/03/02
法務部矯正署,矯正署嘉義監獄106年會計報告(按月),228,18,,2017/03/02
交通部,交通部數位交通博物館典藏文物-鐵道類,282,76,,2017/02/08
